utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,65983.0,64524.0,37264.0,2899.0,0.0778,27982.0,21597.0,0.7718,675.0,463.0,0.6866,27306.0,21134.0,0.774
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,66634.0,64841.0,37264.0,320.0,0.0086,27982.0,20710.0,0.7401,675.0,448.0,0.664,27306.0,20261.0,0.742
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,70119.0,68030.0,37264.0,3.0,0.0001,27982.0,19791.0,0.7073,675.0,402.0,0.5962,27306.0,19388.0,0.7101
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,69850.0,68683.0,37264.0,0.0,0.0,27982.0,19299.0,0.6897,675.0,419.0,0.6212,27306.0,18879.0,0.6914
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,67174.0,66243.0,37264.0,0.0,0.0,27982.0,18779.0,0.6711,675.0,351.0,0.5204,27306.0,18427.0,0.6748
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,62622.0,61808.0,37264.0,0.0,0.0,27982.0,17763.0,0.6348,675.0,301.0,0.4462,27306.0,17462.0,0.6395
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,59175.0,58761.0,37264.0,0.0,0.0,27982.0,18305.0,0.6542,675.0,249.0,0.3692,27306.0,18056.0,0.6612
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,56499.0,56500.0,37264.0,0.0,0.0,27982.0,18439.0,0.6589,675.0,256.0,0.3788,27306.0,18183.0,0.6659
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,51949.0,51583.0,37264.0,0.0,0.0,27982.0,17690.0,0.6322,675.0,185.0,0.2734,27306.0,17505.0,0.6411
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,47556.0,50246.0,37266.0,0.0,0.0,27988.0,16563.0,0.5918,675.0,214.0,0.3176,27312.0,16349.0,0.5986
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,45320.0,47778.0,37266.0,0.0,0.0,27988.0,15740.0,0.5623,675.0,275.0,0.4075,27312.0,15464.0,0.5662
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,44513.0,46681.0,37266.0,0.0,0.0,27988.0,14702.0,0.5253,675.0,278.0,0.4122,27312.0,14423.0,0.5281
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,45026.0,46849.0,37266.0,0.0,0.0,27988.0,14770.0,0.5277,675.0,290.0,0.4298,27312.0,14479.0,0.5302
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,46695.0,48861.0,37266.0,0.0,0.0,27988.0,15447.0,0.5519,675.0,307.0,0.4553,27312.0,15140.0,0.5544
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,50345.0,52102.0,37266.0,0.0,0.0,27988.0,16940.0,0.6053,675.0,307.0,0.4552,27312.0,16633.0,0.609
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,58474.0,59132.0,37266.0,0.0,0.0,27988.0,18838.0,0.6731,675.0,250.0,0.37,27312.0,18589.0,0.6806
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,65984.0,65868.0,37266.0,0.0,0.0,27988.0,21319.0,0.7617,675.0,269.0,0.3986,27312.0,21050.0,0.7707
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,68576.0,68375.0,37266.0,165.0,0.0044,27988.0,22069.0,0.7885,675.0,308.0,0.4568,27312.0,21761.0,0.7968
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,67873.0,68459.0,37266.0,1341.0,0.036,27988.0,21945.0,0.7841,675.0,356.0,0.5274,27312.0,21589.0,0.7905
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,68878.0,68994.0,37266.0,3027.0,0.0812,27988.0,21384.0,0.764,675.0,375.0,0.5562,27312.0,21008.0,0.7692
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,69582.0,70212.0,37266.0,3712.0,0.0996,27988.0,21012.0,0.7508,675.0,358.0,0.5302,27312.0,20654.0,0.7562
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,68658.0,69340.0,37266.0,3482.0,0.0935,27988.0,20699.0,0.7396,675.0,413.0,0.6112,27312.0,20287.0,0.7428
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,68577.0,68222.0,37266.0,3150.0,0.0845,27988.0,19065.0,0.6812,675.0,424.0,0.628,27312.0,18641.0,0.6825
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,67760.0,67330.0,37266.0,2195.0,0.0589,27988.0,16710.0,0.5971,675.0,427.0,0.6325,27312.0,16284.0,0.5962
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,67144.0,66976.0,37266.0,895.0,0.024,27988.0,14665.0,0.524,675.0,428.0,0.6347,27312.0,14237.0,0.5212
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,67198.0,67026.0,37266.0,136.0,0.0037,27988.0,14449.0,0.5162,675.0,488.0,0.7231,27312.0,13960.0,0.5112
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,70156.0,69574.0,37266.0,3.0,0.0001,27988.0,14363.0,0.5132,675.0,365.0,0.5405,27312.0,13998.0,0.5126
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,69595.0,69718.0,37266.0,0.0,0.0,27988.0,14342.0,0.5125,675.0,356.0,0.5271,27312.0,13987.0,0.5121
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,67587.0,68797.0,37266.0,0.0,0.0,27988.0,14373.0,0.5136,675.0,370.0,0.5484,27312.0,14003.0,0.5127
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,63598.0,64870.0,37266.0,0.0,0.0,27988.0,14883.0,0.5318,675.0,516.0,0.7641,27312.0,14367.0,0.526
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,60156.0,61400.0,37266.0,0.0,0.0,27988.0,15073.0,0.5386,675.0,533.0,0.7897,27312.0,14540.0,0.5324
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,57358.0,58749.0,37266.0,0.0,0.0,27988.0,15000.0,0.5359,675.0,529.0,0.7831,27312.0,14471.0,0.5298
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,53648.0,53886.0,37266.0,0.0,0.0,27988.0,14667.0,0.524,675.0,536.0,0.7947,27312.0,14131.0,0.5174
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,50014.0,50517.0,37270.0,0.0,0.0,27988.0,14527.0,0.519,675.0,542.0,0.8036,27312.0,13985.0,0.512
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,48098.0,48247.0,37270.0,0.0,0.0,27988.0,14660.0,0.5238,675.0,544.0,0.8066,27312.0,14116.0,0.5168
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,47108.0,47151.0,37270.0,0.0,0.0,27988.0,15388.0,0.5498,675.0,539.0,0.7981,27312.0,14849.0,0.5437
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,47519.0,47447.0,37270.0,0.0,0.0,27988.0,16880.0,0.6031,675.0,524.0,0.7758,27312.0,16356.0,0.5989
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,48517.0,48711.0,37270.0,0.0,0.0,27988.0,18635.0,0.6658,675.0,511.0,0.7567,27312.0,18124.0,0.6636
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,51717.0,51747.0,37270.0,0.0,0.0,27988.0,20539.0,0.7338,675.0,511.0,0.7564,27312.0,20029.0,0.7333
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,59216.0,58071.0,37270.0,0.0,0.0,27988.0,22670.0,0.81,675.0,512.0,0.7588,27312.0,22158.0,0.8113
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,65894.0,66065.0,37270.0,0.0,0.0,27988.0,23729.0,0.8478,675.0,506.0,0.7496,27312.0,23223.0,0.8503
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,68785.0,69232.0,37270.0,156.0,0.0042,27988.0,24792.0,0.8858,675.0,471.0,0.6984,27312.0,24321.0,0.8905
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,68630.0,69457.0,37270.0,965.0,0.0259,27988.0,25156.0,0.8988,675.0,456.0,0.6752,27312.0,24700.0,0.9044
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,69475.0,70319.0,37270.0,2365.0,0.0635,27988.0,25604.0,0.9148,675.0,503.0,0.7448,27312.0,25102.0,0.9191
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,70517.0,71469.0,37270.0,3469.0,0.0931,27988.0,25904.0,0.9256,675.0,512.0,0.758,27312.0,25393.0,0.9297
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,69712.0,70610.0,37270.0,3589.0,0.0963,27988.0,26189.0,0.9358,675.0,525.0,0.7778,27312.0,25664.0,0.9397
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,69201.0,68417.0,37270.0,3194.0,0.0857,27988.0,25360.0,0.9061,675.0,526.0,0.7787,27312.0,24834.0,0.9092
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,68197.0,67209.0,37270.0,2231.0,0.0599,27988.0,24938.0,0.891,675.0,527.0,0.7802,27312.0,24411.0,0.8938
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,67579.0,67023.0,37270.0,1010.0,0.0271,27988.0,24876.0,0.8888,675.0,526.0,0.7791,27312.0,24350.0,0.8916
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,67480.0,67437.0,37270.0,171.0,0.0046,27988.0,24851.0,0.8879,675.0,527.0,0.781,27312.0,24324.0,0.8906
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,70186.0,69921.0,37270.0,5.0,0.0001,27988.0,24740.0,0.884,675.0,530.0,0.7856,27312.0,24210.0,0.8864
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,69592.0,69763.0,37270.0,0.0,0.0,27988.0,25439.0,0.9089,675.0,529.0,0.7839,27312.0,24910.0,0.912
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,67819.0,67809.0,37270.0,0.0,0.0,27988.0,26233.0,0.9373,675.0,530.0,0.7857,27312.0,25703.0,0.9411
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,63806.0,63503.0,37270.0,0.0,0.0,27988.0,25816.0,0.9224,675.0,527.0,0.7812,27312.0,25289.0,0.926
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,60304.0,60058.0,37270.0,0.0,0.0,27988.0,25149.0,0.8986,675.0,507.0,0.7504,27312.0,24642.0,0.9022
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,57580.0,57785.0,37270.0,0.0,0.0,27988.0,23866.0,0.8527,675.0,476.0,0.7053,27312.0,23390.0,0.8564
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,53037.0,53283.0,37270.0,0.0,0.0,27988.0,23076.0,0.8245,675.0,410.0,0.608,27312.0,22666.0,0.8299
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,49276.0,48986.0,37273.0,0.0,0.0,28004.0,21981.0,0.7849,675.0,392.0,0.5806,27329.0,21589.0,0.7899
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,46279.0,47573.0,37273.0,0.0,0.0,28004.0,21120.0,0.7542,675.0,370.0,0.5486,27329.0,20749.0,0.7592
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,44534.0,46611.0,37273.0,0.0,0.0,28004.0,21067.0,0.7523,675.0,350.0,0.5178,27329.0,20718.0,0.7581
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,45939.0,46974.0,37273.0,0.0,0.0,28004.0,20426.0,0.7294,675.0,342.0,0.5065,27329.0,20084.0,0.7349
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,47898.0,48737.0,37273.0,0.0,0.0,28004.0,19524.0,0.6971,675.0,448.0,0.6635,27329.0,19076.0,0.698
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,51456.0,51632.0,37273.0,0.0,0.0,28004.0,18648.0,0.6659,675.0,488.0,0.7237,27329.0,18159.0,0.6645
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,59074.0,58083.0,37273.0,0.0,0.0,28004.0,17529.0,0.626,675.0,502.0,0.7435,27329.0,17028.0,0.623
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,66271.0,65676.0,37273.0,0.0,0.0,28004.0,16527.0,0.5902,675.0,515.0,0.7631,27329.0,16012.0,0.5859
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,68400.0,68678.0,37273.0,292.0,0.0078,28004.0,15430.0,0.551,675.0,524.0,0.776,27329.0,14906.0,0.5454
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,68027.0,68774.0,37273.0,1737.0,0.0466,28004.0,13551.0,0.4839,675.0,526.0,0.7791,27329.0,13026.0,0.4766
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,68375.0,69189.0,37273.0,3489.0,0.0936,28004.0,12074.0,0.4312,675.0,534.0,0.7904,27329.0,11540.0,0.4223
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,68696.0,70331.0,37273.0,4690.0,0.1258,28004.0,10710.0,0.3824,675.0,540.0,0.8004,27329.0,10170.0,0.3721
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,67681.0,69098.0,37273.0,4721.0,0.1267,28004.0,8943.0,0.3194,675.0,542.0,0.8025,27329.0,8401.0,0.3074
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,66189.0,66585.0,37273.0,3852.0,0.1034,28004.0,7502.0,0.2679,675.0,450.0,0.666,27329.0,7053.0,0.2581
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,64631.0,65772.0,37273.0,2642.0,0.0709,28004.0,5676.0,0.2027,675.0,429.0,0.6362,27329.0,5246.0,0.1919
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,63772.0,65504.0,37273.0,1215.0,0.0326,28004.0,4293.0,0.1533,675.0,436.0,0.6457,27329.0,3857.0,0.1412
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,64204.0,65842.0,37273.0,176.0,0.0047,28004.0,3698.0,0.132,675.0,446.0,0.6606,27329.0,3253.0,0.119
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,67360.0,68543.0,37273.0,4.0,0.0001,28004.0,4124.0,0.1473,675.0,420.0,0.6217,27329.0,3705.0,0.1356
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,66923.0,68683.0,37273.0,0.0,0.0,28004.0,4319.0,0.1542,675.0,346.0,0.5131,27329.0,3973.0,0.1454
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,64680.0,66220.0,37273.0,0.0,0.0,28004.0,4382.0,0.1565,675.0,397.0,0.5883,27329.0,3985.0,0.1458
2015-01-16T19:00:00Z,2015-01-16T20:00:00+0100,60464.0,62130.0,37273.0,0.0,0.0,28004.0,4206.0,0.1502,675.0,376.0,0.5566,27329.0,3830.0,0.1402
2015-01-16T20:00:00Z,2015-01-16T21:00:00+0100,57066.0,57963.0,37273.0,0.0,0.0,28004.0,4166.0,0.1488,675.0,351.0,0.5203,27329.0,3815.0,0.1396
2015-01-16T21:00:00Z,2015-01-16T22:00:00+0100,54807.0,55038.0,37273.0,0.0,0.0,28004.0,3891.0,0.139,675.0,349.0,0.5176,27329.0,3542.0,0.1296
2015-01-16T22:00:00Z,2015-01-16T23:00:00+0100,50985.0,52542.0,37273.0,0.0,0.0,28004.0,3667.0,0.1309,675.0,331.0,0.4909,27329.0,3335.0,0.122
2015-01-16T23:00:00Z,2015-01-17T00:00:00+0100,47703.0,49196.0,37273.0,0.0,0.0,28007.0,3850.0,0.1374,675.0,445.0,0.6586,27332.0,3405.0,0.1246
2015-01-17T00:00:00Z,2015-01-17T01:00:00+0100,45369.0,47607.0,37273.0,0.0,0.0,28007.0,4134.0,0.1476,675.0,460.0,0.6809,27332.0,3674.0,0.1345
2015-01-17T01:00:00Z,2015-01-17T02:00:00+0100,44383.0,46094.0,37273.0,0.0,0.0,28007.0,4536.0,0.162,675.0,469.0,0.6942,27332.0,4067.0,0.1488
2015-01-17T02:00:00Z,2015-01-17T03:00:00+0100,44029.0,45943.0,37273.0,0.0,0.0,28007.0,4863.0,0.1736,675.0,450.0,0.6673,27332.0,4413.0,0.1614
2015-01-17T03:00:00Z,2015-01-17T04:00:00+0100,44168.0,46531.0,37273.0,0.0,0.0,28007.0,5187.0,0.1852,675.0,455.0,0.6736,27332.0,4733.0,0.1731
2015-01-17T04:00:00Z,2015-01-17T05:00:00+0100,43903.0,46256.0,37273.0,0.0,0.0,28007.0,5365.0,0.1916,675.0,471.0,0.6973,27332.0,4894.0,0.1791
2015-01-17T05:00:00Z,2015-01-17T06:00:00+0100,44481.0,47450.0,37273.0,0.0,0.0,28007.0,5589.0,0.1996,675.0,475.0,0.7032,27332.0,5114.0,0.1871
2015-01-17T06:00:00Z,2015-01-17T07:00:00+0100,48133.0,51216.0,37273.0,0.0,0.0,28007.0,5764.0,0.2058,675.0,466.0,0.691,27332.0,5298.0,0.1938
2015-01-17T07:00:00Z,2015-01-17T08:00:00+0100,52095.0,54927.0,37273.0,91.0,0.0024,28007.0,6303.0,0.225,675.0,459.0,0.6804,27332.0,5843.0,0.2138
2015-01-17T08:00:00Z,2015-01-17T09:00:00+0100,55104.0,57348.0,37273.0,917.0,0.0246,28007.0,6179.0,0.2206,675.0,491.0,0.7278,27332.0,5688.0,0.2081
2015-01-17T09:00:00Z,2015-01-17T10:00:00+0100,56978.0,58593.0,37273.0,2494.0,0.067,28007.0,5621.0,0.2007,675.0,505.0,0.748,27332.0,5116.0,0.1872
2015-01-17T10:00:00Z,2015-01-17T11:00:00+0100,57872.0,59897.0,37273.0,4013.0,0.1077,28007.0,5094.0,0.1819,675.0,517.0,0.7653,27332.0,4578.0,0.1674
2015-01-17T11:00:00Z,2015-01-17T12:00:00+0100,57031.0,58975.0,37273.0,4695.0,0.126,28007.0,5023.0,0.1794,675.0,457.0,0.6776,27332.0,4566.0,0.167
2015-01-17T12:00:00Z,2015-01-17T13:00:00+0100,54885.0,57177.0,37273.0,4342.0,0.1165,28007.0,5365.0,0.1916,675.0,415.0,0.6155,27332.0,4949.0,0.1811
2015-01-17T13:00:00Z,2015-01-17T14:00:00+0100,53290.0,55840.0,37273.0,3117.0,0.0836,28007.0,5294.0,0.189,675.0,415.0,0.6145,27332.0,4879.0,0.1785
2015-01-17T14:00:00Z,2015-01-17T15:00:00+0100,52707.0,54704.0,37273.0,1478.0,0.0397,28007.0,4416.0,0.1577,675.0,459.0,0.6794,27332.0,3957.0,0.1448
2015-01-17T15:00:00Z,2015-01-17T16:00:00+0100,53655.0,56194.0,37273.0,253.0,0.0068,28007.0,4227.0,0.1509,675.0,507.0,0.7518,27332.0,3720.0,0.1361
2015-01-17T16:00:00Z,2015-01-17T17:00:00+0100,57914.0,58905.0,37273.0,5.0,0.0001,28007.0,5131.0,0.1832,675.0,505.0,0.7478,27332.0,4626.0,0.1693
2015-01-17T17:00:00Z,2015-01-17T18:00:00+0100,58820.0,60005.0,37273.0,0.0,0.0,28007.0,6379.0,0.2278,675.0,513.0,0.7607,27332.0,5866.0,0.2146
2015-01-17T18:00:00Z,2015-01-17T19:00:00+0100,57041.0,58379.0,37273.0,0.0,0.0,28007.0,6909.0,0.2467,675.0,519.0,0.7691,27332.0,6390.0,0.2338
2015-01-17T19:00:00Z,2015-01-17T20:00:00+0100,53145.0,54707.0,37273.0,0.0,0.0,28007.0,6897.0,0.2462,675.0,514.0,0.762,27332.0,6383.0,0.2336
2015-01-17T20:00:00Z,2015-01-17T21:00:00+0100,50831.0,52522.0,37273.0,0.0,0.0,28007.0,7364.0,0.2629,675.0,510.0,0.7561,27332.0,6853.0,0.2507
2015-01-17T21:00:00Z,2015-01-17T22:00:00+0100,50069.0,52241.0,37273.0,0.0,0.0,28007.0,7493.0,0.2676,675.0,520.0,0.771,27332.0,6973.0,0.2551
2015-01-17T22:00:00Z,2015-01-17T23:00:00+0100,47150.0,49333.0,37273.0,0.0,0.0,28007.0,7268.0,0.2595,675.0,520.0,0.7707,27332.0,6748.0,0.2469
2015-01-17T23:00:00Z,2015-01-18T00:00:00+0100,44157.0,45898.0,37273.0,0.0,0.0,28013.0,7316.0,0.2612,679.0,445.0,0.6554,27334.0,6871.0,0.2514
2015-01-18T00:00:00Z,2015-01-18T01:00:00+0100,42468.0,43535.0,37273.0,0.0,0.0,28013.0,7422.0,0.265,679.0,414.0,0.6096,27334.0,7008.0,0.2564
2015-01-18T01:00:00Z,2015-01-18T02:00:00+0100,41213.0,42249.0,37273.0,0.0,0.0,28013.0,7365.0,0.263,679.0,431.0,0.6341,27334.0,6935.0,0.2537
2015-01-18T02:00:00Z,2015-01-18T03:00:00+0100,40643.0,42613.0,37273.0,0.0,0.0,28013.0,7700.0,0.2749,679.0,414.0,0.61,27334.0,7286.0,0.2666
2015-01-18T03:00:00Z,2015-01-18T04:00:00+0100,40563.0,43021.0,37273.0,0.0,0.0,28013.0,7837.0,0.2798,679.0,404.0,0.595,27334.0,7433.0,0.2719
2015-01-18T04:00:00Z,2015-01-18T05:00:00+0100,40032.0,42902.0,37273.0,0.0,0.0,28013.0,7747.0,0.2765,679.0,439.0,0.6461,27334.0,7308.0,0.2674
2015-01-18T05:00:00Z,2015-01-18T06:00:00+0100,39157.0,42406.0,37273.0,0.0,0.0,28013.0,7589.0,0.2709,679.0,384.0,0.5661,27334.0,7204.0,0.2636
2015-01-18T06:00:00Z,2015-01-18T07:00:00+0100,40896.0,44224.0,37273.0,0.0,0.0,28013.0,7844.0,0.28,679.0,358.0,0.5272,27334.0,7486.0,0.2739
2015-01-18T07:00:00Z,2015-01-18T08:00:00+0100,43967.0,47172.0,37273.0,249.0,0.0067,28013.0,7291.0,0.2603,679.0,323.0,0.475,27334.0,6968.0,0.2549
2015-01-18T08:00:00Z,2015-01-18T09:00:00+0100,47041.0,50274.0,37273.0,1890.0,0.0507,28013.0,6644.0,0.2372,679.0,309.0,0.4555,27334.0,6335.0,0.2318
2015-01-18T09:00:00Z,2015-01-18T10:00:00+0100,49625.0,52753.0,37273.0,4117.0,0.1105,28013.0,5865.0,0.2094,679.0,266.0,0.3922,27334.0,5599.0,0.2048
2015-01-18T10:00:00Z,2015-01-18T11:00:00+0100,52113.0,55079.0,37273.0,5860.0,0.1572,28013.0,5230.0,0.1867,679.0,244.0,0.36,27334.0,4986.0,0.1824
